age,gender,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,join_year,join_month,join_day,last_visit_hour,last_visit_min,last_visit_sec,churn_risk_score
48,1,2,2,0,0,1,2,13,188.21,7375.39,16,664.98,0,1,0,1,2,2015,1,20,7,38,43,1
54,1,1,4,1,1,2,0,10,32.13,35792.72,27,0.0,1,0,1,2,0,2015,7,4,0,15,38,0
34,0,0,1,0,0,1,1,19,154.58,3612.98,24,0.0,1,0,1,2,0,2016,6,13,4,0,11,0
50,0,1,5,1,1,3,0,11,145.59,13518.27,12,740.22,1,0,0,1,0,2015,2,1,14,10,5,0
20,0,1,1,1,0,1,2,14,233.72,15596.42,14,780.92,1,0,0,1,0,2015,11,2,7,30,43,0
27,0,3,2,1,0,1,1,15,304.09,32189.63,7,549.41,0,1,1,0,0,2015,7,17,10,58,35,1
14,0,1,2,1,0,3,2,14,163.99,27114.49,29,583.06,0,1,1,3,2,2016,5,12,13,34,16,1
32,0,2,2,1,0,0,0,8,255.4,13608.16,16,524.52,1,1,1,2,0,2015,6,1,5,33,20,1
55,0,0,2,0,0,1,2,12,488.0,20417.72,10,656.21,0,1,0,1,0,2017,3,15,17,15,17,1
21,0,0,2,0,1,2,1,13,39.62,46139.37,16,673.05,1,0,0,1,0,2015,11,5,23,58,49,1
12,1,1,2,1,1,1,2,17,110.59,12478.19,21,671.23,0,1,1,2,0,2017,10,24,13,9,11,1
58,0,1,1,0,3,0,0,6,1600.12,15610.96,13,725.74,0,1,1,3,0,2017,8,18,6,2,7,0
23,0,1,0,0,0,2,2,9,54.12,24610.29,10,653.38,0,1,1,3,0,2015,8,6,22,44,19,1
55,0,1,5,0,3,2,0,6,633.62,58077.98,7,796.0,1,1,1,3,1,2016,5,17,15,54,13,0
26,1,2,5,1,0,1,2,9,55.29,12574.16,18,633.64,0,1,0,1,0,2016,10,9,12,6,41,1
16,1,0,1,1,3,1,0,26,936.34,30998.94,29,778.24,1,1,1,4,2,2017,5,1,12,54,24,0
17,1,1,5,0,3,2,1,6,352.25,31444.17,10,668.44,1,1,1,2,0,2016,1,22,11,32,52,1
11,1,0,4,0,3,2,0,18,128.93,66961.7,19,765.97,0,1,0,1,1,2015,5,21,11,54,5,0
44,1,0,1,1,0,2,0,20,38.56,16717.72,28,550.19,1,0,1,3,0,2017,12,13,10,19,46,0
16,0,1,1,0,0,1,0,7,220.07,45054.8,12,623.93,1,1,0,1,0,2016,10,1,13,39,55,1
30,0,0,2,0,1,3,2,21,31.66,5643.14,11,711.22,0,1,0,1,0,2017,7,7,16,29,15,0
17,0,1,5,0,0,1,1,9,1053.12,15799.78,28,945.43,1,1,1,2,0,2016,6,7,0,57,31,0
35,1,0,1,1,1,0,1,11,263.58,34046.4,9,649.88,1,0,0,1,0,2017,7,11,8,54,18,1
62,1,0,0,1,3,1,1,12,282.88,40612.89,28,0.0,0,1,1,2,2,2017,7,31,6,6,49,1
25,1,1,0,1,0,1,2,14,142.87,43660.25,29,580.25,0,1,1,0,0,2017,10,25,7,15,29,1
22,0,2,5,1,3,2,1,12,604.02,47001.28,8,0.0,1,0,0,1,0,2015,12,6,17,8,16,0
58,0,1,0,0,0,3,1,15,120.5,4165.97,17,694.31,1,0,0,1,0,2016,3,7,18,0,22,1
41,1,1,1,1,3,2,2,7,248.72,33879.22,26,713.39,0,1,1,3,0,2015,12,3,4,43,13,1
48,1,1,4,1,1,1,0,13,58.73,39995.8,28,708.74,0,1,0,1,0,2015,3,21,9,13,35,0
41,1,0,3,0,1,2,1,10,129.09,25893.09,19,732.65,1,0,1,2,0,2017,9,18,8,31,17,0
38,1,2,0,0,1,2,2,2,392.09,13706.85,7,1176.2,1,0,0,1,0,2016,4,4,21,56,37,1
21,1,1,3,0,0,2,1,9,164.87,49628.7,15,188.19,1,0,0,1,0,2015,9,20,20,16,0,0
62,1,2,0,1,1,2,0,3,280.47,25452.4,18,0.0,0,1,0,1,0,2017,1,31,2,41,7,1
40,0,0,0,1,0,2,1,12,126.63,44732.67,20,0.0,1,0,0,1,0,2015,8,23,10,42,49,1
48,1,2,1,0,1,1,0,15,850.5,17373.46,13,657.12,0,1,1,3,0,2017,10,17,7,31,7,1
38,1,3,2,0,3,1,1,11,376.93,31089.9,25,1071.82,1,0,1,2,2,2015,6,10,19,18,50,1
12,0,0,2,1,3,0,0,13,619.2,44015.54,9,826.43,1,1,0,1,0,2016,7,9,0,27,18,1
34,0,1,5,0,1,1,1,5,165.92,46167.97,23,661.83,0,1,0,1,2,2016,5,30,1,14,4,1
59,1,2,1,0,1,1,0,15,202.73,23566.49,3,0.0,0,1,0,1,1,2017,12,18,14,34,25,0
15,1,1,5,1,1,2,1,14,766.04,44858.07,18,689.99,1,1,0,1,0,2016,4,20,8,48,39,1
23,1,2,5,0,1,1,2,23,1000.99,45893.91,14,633.41,1,0,1,4,2,2015,5,20,9,37,53,1
55,1,1,4,1,3,2,1,7,792.59,44496.31,19,741.71,1,0,0,1,0,2017,9,21,8,31,51,0
59,0,1,4,1,1,1,2,12,629.37,23602.1,11,742.41,1,1,0,1,0,2015,8,8,4,58,19,0
50,1,1,2,1,1,2,0,22,56.28,6124.94,15,561.78,0,1,0,1,0,2015,9,4,22,0,15,1
48,0,0,0,1,0,2,1,20,200.46,40236.57,21,647.61,1,0,0,1,2,2016,10,8,20,42,53,1
23,0,0,2,1,3,2,1,16,1262.44,12163.94,11,677.29,1,0,0,1,0,2015,11,2,20,11,5,1
55,1,1,2,0,3,2,1,14,299.27,7015.77,20,0.0,0,1,1,2,0,2017,7,19,11,29,36,1
33,1,0,3,0,1,2,1,20,260.92,70639.99,5,760.54,0,1,0,1,1,2016,11,3,1,51,19,0
49,1,1,2,1,3,2,2,15,30.58,38036.67,29,636.43,1,0,1,2,0,2015,11,23,4,43,9,1
55,1,1,5,0,3,3,1,16,34.61,45824.46,12,0.0,1,0,1,0,2,2017,9,28,21,2,29,1
56,0,3,2,1,3,2,0,11,177.42,6280.96,20,578.69,1,0,1,0,2,2017,12,17,22,20,45,1
32,0,0,2,1,1,1,2,15,33.77,32673.05,21,529.02,0,1,0,1,2,2016,2,27,6,53,53,1
52,1,3,1,0,3,1,2,15,33.5,50085.74,4,1242.2,0,1,0,1,1,2016,5,13,23,24,53,0
16,1,1,2,1,0,2,2,8,62.53,23123.43,22,524.34,1,0,0,1,0,2016,12,30,15,39,51,1
48,0,3,0,1,0,2,1,15,583.96,38477.8,13,608.37,1,0,0,1,2,2015,11,22,10,58,27,1
61,1,0,3,0,1,2,1,9,315.37,28202.86,19,778.62,1,0,0,1,0,2017,7,17,6,16,6,0
33,0,1,0,1,3,2,2,14,146.24,2203.18,15,301.54,0,1,1,3,2,2016,5,7,21,13,44,1
22,1,0,2,1,1,1,2,20,103.51,21574.0,5,414.25,0,1,1,3,0,2016,8,11,4,45,8,1
15,1,0,0,0,3,2,2,19,739.68,1808.39,22,0.0,1,0,0,1,2,2015,9,5,0,39,31,1
10,0,3,5,0,3,3,0,12,142.34,38249.21,23,1078.76,1,0,1,4,2,2016,2,16,14,0,49,1
50,1,3,3,1,1,0,0,4,431.08,9508.56,20,165.42,1,0,1,0,2,2016,3,3,20,51,40,0
12,1,0,2,1,0,1,1,14,86.25,31792.97,9,1098.6,0,1,1,0,0,2016,2,5,7,34,25,1
10,1,1,4,1,1,2,1,13,78.93,49093.95,28,791.99,1,0,0,1,0,2015,9,13,21,28,34,0
12,1,1,2,0,0,1,0,8,122.17,12440.72,5,677.35,0,1,1,0,0,2017,4,19,7,44,3,1
45,0,1,2,1,3,2,2,6,1482.53,13626.01,23,555.38,1,1,0,1,2,2017,7,20,3,49,34,1
25,1,0,3,1,0,2,2,24,31.84,11412.83,54,703.86,1,0,1,3,0,2017,1,11,4,53,43,0
20,0,2,1,1,0,2,0,12,30.36,46548.07,15,723.0,0,1,1,4,0,2015,2,1,23,58,28,0
37,0,0,0,1,3,2,1,13,32.62,47228.58,12,0.0,0,1,1,2,2,2017,9,7,13,10,19,1
13,1,0,5,0,1,1,2,4,150.97,85750.12,6,785.69,1,0,0,1,1,2016,3,21,7,23,53,0
33,0,1,5,1,1,1,0,13,94.2,56741.77,11,710.79,0,1,0,1,1,2015,8,25,5,44,44,0
47,0,1,4,0,3,2,1,2,163.43,5843.93,5,754.32,0,1,1,0,0,2016,9,9,2,23,58,0
60,1,0,3,0,1,3,2,8,95.89,27327.38,15,754.13,0,1,1,4,0,2017,6,8,21,29,7,0
10,0,2,2,1,3,2,2,13,134.41,34007.44,12,420.25,0,1,1,2,0,2016,6,11,0,45,28,1
44,1,1,4,0,3,2,0,21,34.97,14545.9,8,360.58,1,0,1,4,0,2016,7,24,10,22,33,0
17,1,3,5,0,0,1,2,3,349.92,25966.98,9,659.95,1,0,0,1,0,2016,11,7,4,19,51,1
38,0,2,0,0,3,1,0,6,176.66,29048.04,21,288.25,1,0,1,0,0,2015,10,2,13,24,41,1
33,1,2,3,1,0,1,1,20,42.03,33959.9,8,831.1,0,1,1,4,1,2017,9,3,14,13,44,0
16,0,0,5,0,3,2,1,13,47.22,15403.3,19,672.15,0,1,0,1,0,2017,5,5,12,40,18,1
52,0,0,0,1,0,2,2,9,502.02,28024.35,8,1161.06,0,1,1,2,0,2017,11,27,13,47,28,1
36,1,0,1,0,1,1,1,5,261.9,41808.02,16,0.0,1,0,1,2,0,2017,4,26,16,54,20,0
38,0,2,2,1,3,2,2,13,105.74,25686.23,16,622.96,1,0,1,4,0,2016,10,18,17,22,59,1
54,0,0,4,1,3,3,2,23,59.08,36440.91,15,1638.28,1,0,0,1,0,2016,3,20,11,26,28,0
18,0,1,2,1,3,2,1,17,200.63,21330.47,22,661.3,0,1,0,1,2,2016,7,22,21,16,40,1
27,1,0,3,0,0,1,2,10,206.96,44254.12,12,0.0,1,1,0,1,1,2015,4,27,14,4,47,0
38,0,3,0,1,1,1,1,17,162.46,3929.57,5,0.0,1,0,1,2,2,2015,7,24,7,3,32,1
59,1,1,4,0,1,1,0,14,1431.65,56989.08,7,727.58,1,0,1,4,1,2016,12,12,6,54,54,0
51,0,0,3,1,3,3,2,8,32.25,8879.1,24,796.24,1,0,1,0,0,2016,8,1,11,41,59,0
14,0,2,1,0,0,3,2,13,104.42,6656.53,5,743.13,1,0,0,1,0,2017,2,25,20,53,29,0
62,0,2,4,1,0,2,2,21,144.85,12962.42,26,761.04,0,1,1,3,0,2015,10,30,17,53,11,0
47,0,0,4,0,3,1,2,18,33.57,5110.81,29,0.0,1,0,1,2,0,2016,5,5,10,8,33,0
18,1,1,1,0,3,1,0,21,260.08,15097.46,11,773.63,1,0,0,1,0,2015,8,16,9,23,28,0
64,0,3,1,1,1,2,2,13,80.09,32437.84,9,0.0,0,1,1,3,0,2015,1,2,22,49,1,1
56,0,0,4,0,3,1,0,13,849.3,2042.49,21,0.0,1,0,1,2,2,2015,7,1,19,39,43,0
52,1,2,5,0,0,1,0,16,401.93,60639.1,11,797.27,0,1,1,2,1,2015,8,2,9,28,53,0
49,1,0,2,0,1,2,1,9,76.11,28870.14,28,683.65,1,0,1,0,0,2017,7,5,13,49,25,1
15,1,2,2,1,3,1,2,15,81.06,6382.96,24,608.84,1,0,0,1,0,2017,3,30,23,17,12,1
41,0,1,3,0,1,2,1,10,1110.19,49615.92,24,786.64,1,0,1,2,0,2015,6,3,1,37,6,0
25,0,1,2,0,3,2,1,8,305.27,28019.96,7,608.54,1,0,0,1,0,2015,12,21,21,10,13,1
36,0,0,1,0,3,2,0,24,563.3,38221.0,10,1296.67,0,1,1,2,0,2017,6,25,12,23,18,0
16,0,3,2,0,0,0,0,7,237.14,5061.41,10,989.97,1,1,0,1,0,2017,12,20,2,38,31,1
30,1,1,5,1,1,2,2,2,58.85,46895.72,16,792.09,0,1,1,4,0,2016,12,17,8,49,31,0
48,1,2,1,1,0,1,0,14,31.26,48481.64,17,717.55,0,1,0,1,2,2017,10,12,13,47,40,1
29,1,1,0,1,1,1,0,6,274.91,43598.7,5,0.0,0,1,1,4,0,2017,7,16,17,19,34,1
30,0,2,1,0,1,1,0,16,1299.68,22290.86,28,638.96,0,1,1,2,0,2015,12,19,21,7,26,1
49,1,0,2,1,0,2,0,13,150.91,17129.53,15,639.82,0,1,1,0,0,2017,1,18,11,23,56,1
13,0,1,1,1,3,1,2,9,271.76,26424.38,14,756.13,1,1,0,1,0,2015,9,5,17,22,8,0
56,1,3,3,1,3,0,0,3,733.67,14436.07,6,297.4,1,1,1,2,1,2015,5,29,8,3,9,0
36,1,1,3,1,1,3,2,13,1221.82,86842.83,13,710.92,1,1,0,1,1,2016,3,19,17,32,30,0
34,1,2,4,1,0,0,2,2,949.86,33079.95,25,419.12,1,1,0,1,0,2016,11,16,1,14,8,0
36,0,1,2,0,0,3,1,15,479.45,25392.94,11,587.23,1,0,0,1,2,2016,4,12,14,0,0,1
20,1,0,3,1,1,1,1,2,352.61,1816.1,5,733.6,0,1,0,1,0,2016,5,11,1,40,30,0
35,0,0,0,0,1,3,1,13,86.27,37451.91,23,676.89,0,1,1,2,0,2015,7,20,1,36,27,1
29,1,0,0,0,3,1,2,19,43.5,14431.86,27,686.86,1,0,0,1,0,2017,7,19,20,41,14,1
38,0,0,2,1,1,3,1,11,552.61,20308.23,28,615.9,1,0,1,4,0,2017,6,10,17,20,10,1
46,1,1,1,0,3,2,1,20,393.41,15462.29,8,747.11,0,1,1,0,2,2015,7,1,5,46,3,0
60,0,0,5,0,1,2,0,5,95.02,11757.89,6,750.89,1,0,0,1,0,2016,11,28,16,49,48,0
61,0,0,4,1,1,1,2,25,50.63,97688.49,17,292.57,1,0,1,2,1,2016,7,27,2,20,24,0
56,0,1,1,1,1,1,2,12,34.08,34687.38,15,717.96,0,1,0,1,1,2016,2,10,3,7,0,0
41,1,0,0,0,3,2,1,16,34.82,33188.16,27,367.69,0,1,1,3,0,2016,10,24,0,17,26,1
29,0,1,4,0,0,2,0,6,201.06,8436.67,6,1071.24,1,0,1,2,1,2017,4,25,14,25,24,0
28,1,0,5,1,1,0,0,16,348.67,38427.15,29,700.81,1,0,1,4,0,2016,10,19,18,27,24,0
56,0,1,0,0,0,1,2,14,42.78,43391.4,28,436.09,1,0,1,3,0,2015,8,22,21,32,54,1
43,0,1,1,0,0,1,1,21,33.37,36894.82,18,701.81,0,1,0,1,0,2016,5,1,18,31,7,0
28,0,2,5,0,1,0,2,20,222.09,19368.12,45,629.83,1,0,1,0,0,2017,5,19,13,52,7,1
16,0,2,5,0,1,3,0,9,88.82,5497.89,12,0.0,1,0,1,3,0,2016,5,22,16,56,14,0
60,0,1,2,1,0,1,1,16,101.56,5132.55,16,621.96,0,1,1,4,0,2015,5,21,19,36,19,1
35,0,0,2,0,3,2,0,9,37.59,28432.23,29,631.14,0,1,1,4,0,2015,5,28,16,8,51,1
21,1,0,1,1,0,3,1,17,33.88,43649.07,11,777.37,0,1,1,0,0,2015,10,2,21,38,46,0
16,0,1,0,1,1,1,2,7,117.73,31562.08,7,0.0,0,1,1,3,2,2015,6,12,6,10,19,1
64,1,3,3,1,1,3,1,3,327.42,1063.13,8,755.68,1,0,1,0,2,2017,5,16,20,5,18,0
39,1,1,0,0,3,3,1,8,417.99,37839.02,16,654.8,0,1,0,1,2,2016,11,16,3,30,40,1
54,0,0,0,0,0,2,0,4,80.78,19793.69,18,676.01,0,1,0,1,0,2017,12,13,6,46,4,1
63,0,0,5,1,1,1,1,9,96.65,24717.58,36,746.23,1,0,1,3,1,2017,12,15,1,0,49,0
17,1,0,0,1,1,3,1,13,46.04,19090.42,12,581.33,1,0,1,3,0,2016,2,16,14,39,34,1
36,0,1,0,1,1,2,2,16,119.69,48054.16,20,606.57,0,1,1,3,2,2017,3,26,9,19,58,1
55,1,1,5,0,0,1,1,15,156.18,14801.69,12,645.38,0,1,1,3,0,2015,7,27,15,27,0,1
24,0,3,1,0,3,1,2,19,58.11,7232.66,8,673.32,0,1,0,1,0,2017,8,17,2,43,9,1
55,1,1,1,1,0,1,0,19,33.19,44650.25,17,0.0,1,0,0,1,0,2017,6,14,6,30,32,0
63,1,1,3,1,1,3,0,13,601.21,44824.66,5,771.61,1,1,0,1,1,2016,3,4,22,6,3,0
28,1,0,0,1,0,0,0,5,84.51,14084.16,13,687.16,1,1,0,1,0,2016,1,12,16,40,51,0
35,1,1,2,1,0,2,2,10,495.46,26812.57,17,538.4,1,1,1,2,0,2015,6,22,20,48,59,1
59,1,1,2,1,3,0,0,15,510.73,20038.13,7,622.29,1,1,0,1,0,2016,4,21,4,26,6,1
23,0,1,5,0,1,2,2,17,378.32,6289.63,29,717.0,0,1,0,1,0,2015,1,16,23,41,4,1
32,1,2,5,1,1,1,0,12,191.47,12992.9,7,0.0,1,0,1,3,0,2017,7,19,11,23,0,1
36,1,0,2,1,0,0,0,4,247.62,17192.01,12,614.6,1,0,1,3,0,2015,8,10,17,44,40,1
19,1,1,4,0,3,3,1,13,137.76,37000.31,19,751.89,0,1,1,3,0,2015,1,15,20,4,50,0
47,1,0,3,0,3,3,1,15,826.23,7263.2,15,741.78,1,1,1,2,0,2015,8,16,0,13,2,0
42,1,0,2,1,2,3,2,14,1086.01,37893.72,17,602.01,1,1,0,1,0,2016,5,6,0,41,45,1
30,1,0,4,1,0,2,1,17,512.86,84959.24,19,759.74,0,1,0,1,1,2015,2,15,7,59,50,0
29,1,0,2,0,1,0,1,12,523.17,48510.75,12,1203.69,1,0,0,1,0,2017,9,14,9,59,36,1
25,1,2,0,1,3,3,1,13,32.94,2257.48,11,937.56,0,1,0,1,0,2015,3,12,2,53,13,1
54,0,3,2,0,1,1,2,23,388.92,46687.09,20,951.69,0,1,1,0,0,2017,10,13,4,59,40,1
38,0,3,0,1,0,2,0,18,64.35,32459.02,18,626.88,1,0,0,1,0,2015,8,1,16,14,30,1
19,0,1,4,1,1,0,1,8,437.82,2361.57,6,720.59,0,1,0,1,0,2016,5,20,11,38,23,0
28,0,1,5,0,0,0,1,15,425.87,20552.83,6,734.31,1,1,0,1,0,2017,12,13,20,34,41,0
57,0,0,3,0,3,1,2,12,400.2,32446.0,10,839.0,1,0,0,1,1,2015,5,24,3,5,21,0
56,0,3,3,0,1,2,1,20,34.14,26613.52,25,708.39,0,1,1,4,0,2016,8,19,12,50,5,0
33,1,2,2,1,3,1,2,10,30.91,32503.71,11,552.16,0,1,0,1,0,2015,8,10,7,18,17,1
36,1,0,0,0,3,1,2,15,186.4,26284.13,17,656.21,1,0,0,1,0,2015,10,10,7,44,9,1
53,1,1,4,1,0,1,1,13,83.02,32966.01,22,0.0,1,0,1,4,0,2017,9,21,3,15,33,0
13,1,1,0,1,0,2,1,5,1721.26,28781.74,13,512.17,1,1,1,2,0,2017,12,30,16,36,3,1
27,1,3,5,1,0,0,1,10,747.05,29414.81,16,683.08,0,1,1,2,0,2015,3,8,18,12,3,1
11,0,1,0,1,1,3,0,11,1228.14,2173.69,17,969.14,0,1,0,1,0,2015,11,17,7,35,45,1
26,0,0,2,1,3,1,1,12,652.19,26519.82,16,1466.44,1,1,0,1,2,2017,5,10,1,41,5,1
16,1,0,0,1,3,2,1,11,130.05,17513.69,29,535.24,0,1,1,4,0,2016,9,26,6,28,44,1
51,1,2,4,0,0,1,1,7,185.79,53225.55,5,0.0,0,1,0,1,1,2017,10,28,8,58,3,0
23,1,1,5,0,0,1,0,13,32.83,49711.44,26,485.02,0,1,0,1,0,2017,7,29,1,43,28,0
25,0,0,3,1,0,1,0,12,529.07,6325.37,23,744.6,1,0,1,4,0,2015,3,2,21,50,0,0
16,1,3,0,0,1,2,0,7,47.18,2242.41,14,667.44,0,1,0,1,0,2015,6,26,21,36,20,1
60,0,2,0,1,3,0,2,4,507.58,34469.26,13,651.69,1,1,0,1,2,2016,11,5,6,30,6,1
61,1,1,0,1,3,3,0,12,322.92,18353.67,19,534.9,1,0,0,1,0,2016,4,12,10,1,13,1
44,1,0,1,1,1,3,2,13,96.76,31096.42,16,794.75,0,1,0,1,1,2017,3,12,7,19,50,0
20,0,0,1,0,0,3,1,13,171.79,16554.99,12,777.01,0,1,0,1,0,2016,11,10,1,3,32,0
27,1,1,5,1,3,0,0,11,249.36,28951.39,18,768.86,1,0,0,1,0,2015,10,24,2,5,9,0
22,0,0,1,1,1,2,0,3,2732.7,79718.85,5,824.45,1,1,1,3,1,2016,8,2,12,22,0,0
19,0,0,5,1,1,1,1,14,213.38,14581.71,18,713.31,1,1,0,1,0,2017,1,27,2,57,26,0
40,1,2,2,1,1,2,0,13,77.19,24873.42,20,696.24,1,0,0,1,0,2015,9,10,17,46,25,1
20,1,3,2,0,1,2,1,3,503.79,30354.78,13,1030.54,1,1,1,3,0,2015,10,24,13,57,20,1
52,1,1,3,1,1,2,2,21,30.48,1911.99,22,745.75,1,0,1,0,0,2016,12,7,10,6,41,0
39,0,1,0,0,0,2,1,21,186.03,2353.19,22,675.41,1,0,0,1,2,2017,4,22,1,51,14,1
20,0,3,3,0,1,0,1,20,257.51,26394.03,11,792.01,0,1,0,1,1,2015,7,22,23,25,49,0
25,1,0,2,1,3,3,1,21,40.73,3069.27,15,658.13,0,1,1,2,0,2016,2,12,7,56,41,1
16,1,0,4,0,0,2,2,7,280.15,61874.77,4,774.36,0,1,1,3,1,2017,10,12,4,11,0,0
17,0,1,2,1,0,2,2,20,69.38,1062.77,24,699.24,1,0,1,2,0,2017,1,14,7,30,24,1
64,0,0,2,1,3,1,1,13,393.4,46194.84,46,330.57,1,0,1,3,0,2016,7,9,18,5,54,1
37,0,1,0,1,3,2,2,13,66.03,46020.2,29,529.86,0,1,0,1,0,2016,10,29,18,13,8,1
49,0,1,0,0,2,2,1,24,31.93,24009.29,6,618.05,1,0,1,0,0,2016,9,18,17,0,3,1
36,1,0,0,1,1,1,0,23,125.03,10994.22,20,1147.99,1,0,0,1,2,2016,3,14,1,26,42,1
59,0,3,1,0,0,1,2,21,228.5,9071.32,8,703.79,1,0,0,1,0,2015,9,25,0,54,37,0
21,1,0,4,0,3,1,0,21,36.51,23137.87,11,0.0,0,1,1,3,0,2017,8,15,8,48,0,0
17,1,0,5,1,3,0,2,4,406.37,14837.87,19,742.51,0,1,0,1,0,2015,1,13,6,46,11,0
48,1,3,1,0,1,2,1,14,160.61,90796.23,3,823.46,0,1,1,4,1,2016,1,23,4,3,32,0
47,1,1,5,1,0,1,0,14,247.55,40684.25,20,701.81,1,1,0,1,0,2016,6,12,4,17,7,0
17,1,2,4,0,1,2,2,12,164.74,41722.86,22,728.0,1,0,1,3,2,2017,10,5,13,52,45,0
21,1,2,1,1,3,2,1,21,49.24,49946.91,18,694.15,1,0,1,4,0,2016,9,14,7,3,43,1
51,1,0,3,0,3,1,2,18,55.0,8502.47,22,786.6,0,1,0,1,0,2017,8,23,18,46,54,0
59,0,1,1,0,3,3,1,15,88.48,33724.01,22,941.46,1,0,0,1,0,2017,1,10,6,56,8,0
54,1,0,1,0,3,3,2,6,94.98,29217.32,13,702.21,0,1,1,0,0,2017,4,9,19,47,55,0
24,1,3,3,1,2,3,2,1,215.35,65188.06,8,778.26,0,1,0,1,1,2016,8,17,18,51,20,0
27,1,0,3,0,0,2,1,10,308.34,96015.22,4,815.96,1,0,0,1,1,2017,6,17,18,27,29,0
40,1,3,4,1,0,1,2,13,328.08,30949.96,20,767.25,1,0,1,2,2,2015,2,16,5,52,45,0
17,1,1,0,1,1,0,2,8,1512.6,15911.62,16,586.72,1,0,0,1,0,2017,7,22,10,2,7,1
27,1,3,4,0,0,1,1,17,234.72,97438.18,12,0.0,0,1,0,1,1,2016,1,16,18,17,44,0
61,1,3,0,1,0,2,1,12,167.05,29100.92,29,517.38,0,1,1,2,2,2016,8,23,13,45,30,1
35,0,1,0,0,3,3,1,21,74.86,7282.58,14,617.47,0,1,0,1,0,2015,12,23,21,14,4,1
27,0,2,0,1,0,1,1,13,84.9,12254.48,12,660.35,1,0,0,1,0,2015,6,5,1,57,50,1
64,0,0,0,1,3,1,2,15,31.1,44214.34,27,672.58,1,0,1,0,0,2016,12,9,9,49,49,1
26,1,1,1,1,3,2,0,13,783.85,28972.22,7,685.92,1,1,0,1,0,2015,7,31,11,0,2,1
40,1,1,5,0,0,0,1,23,413.94,42743.27,20,655.95,1,0,0,1,0,2016,5,7,5,43,59,1
57,0,0,1,1,0,1,1,20,640.52,6027.42,13,1066.06,0,1,0,1,0,2015,4,16,21,21,34,0
28,1,0,1,0,0,0,0,12,202.8,20086.44,7,798.92,1,1,1,0,2,2015,5,3,11,2,13,0
60,1,1,0,0,3,2,2,12,337.48,27396.98,26,614.08,0,1,1,3,2,2015,7,31,4,13,56,1
51,0,1,2,0,3,1,1,10,299.48,38854.23,28,668.5,0,1,1,3,0,2017,11,3,19,55,13,1
18,1,2,0,1,3,2,2,8,31.26,15951.24,21,677.42,1,0,0,1,0,2017,2,5,17,51,22,1
39,1,3,4,1,1,2,1,18,110.72,4032.05,10,720.15,0,1,0,1,0,2015,6,15,2,42,27,0
31,1,1,1,1,1,2,2,13,242.79,1266.63,4,788.29,1,0,1,0,1,2016,10,9,9,38,2,0
23,1,0,2,0,0,1,2,17,371.65,44996.93,27,507.98,0,1,0,1,0,2015,10,29,1,7,51,1
49,1,0,1,0,1,2,0,15,153.01,59242.98,18,790.36,1,0,0,1,1,2015,8,19,2,56,26,0
64,0,3,0,0,3,1,0,22,223.8,35421.5,9,606.53,1,1,0,1,0,2016,6,8,16,3,55,1
15,0,0,2,1,0,0,0,13,216.38,14244.25,24,621.01,0,1,0,1,0,2015,7,17,4,17,22,1
51,0,1,5,1,1,2,2,15,92.58,47671.91,7,795.49,1,0,1,2,1,2016,11,12,19,18,53,0
38,1,1,1,1,1,1,2,11,62.54,50065.89,13,796.93,1,0,1,0,1,2017,6,4,12,1,22,0
25,0,0,3,1,3,1,0,7,170.95,41491.97,11,717.98,1,0,0,1,0,2017,10,21,10,41,31,0
17,0,3,5,1,1,1,0,3,64.75,7475.03,1,753.16,0,1,0,1,1,2017,9,22,17,56,5,0
43,1,2,4,0,1,1,1,23,359.7,19316.29,8,735.83,1,0,1,4,0,2016,4,4,14,57,22,0
47,1,1,1,0,1,2,1,3,152.42,43006.26,10,753.07,0,1,1,3,0,2017,6,18,8,24,52,0
60,1,1,1,1,1,1,1,6,427.58,30118.88,4,760.59,0,1,1,4,1,2017,5,31,22,32,47,0
61,1,1,0,0,3,1,1,13,154.23,35098.61,15,594.68,0,1,1,3,2,2016,11,5,23,15,11,1
41,1,0,5,0,1,1,1,9,90.52,4542.69,11,309.49,1,0,0,1,0,2016,4,9,14,35,27,0
39,1,3,0,0,3,2,1,17,72.68,13514.25,27,709.97,1,0,1,3,2,2015,10,8,1,41,35,1
55,0,1,4,1,1,2,0,20,168.75,80304.79,17,797.72,0,1,0,1,1,2016,10,1,9,17,19,0
38,1,0,3,1,2,1,1,17,31.64,38649.06,9,759.73,1,0,0,1,0,2016,3,25,10,27,27,0
13,1,0,0,1,0,1,2,20,1009.66,8403.62,28,1048.85,0,1,0,1,0,2017,1,8,9,6,26,1
10,0,3,0,1,3,2,0,10,111.62,37182.03,13,663.5,0,1,0,1,0,2016,2,18,2,24,31,1
15,1,1,0,1,0,1,2,14,147.74,27224.5,15,710.45,0,1,0,1,0,2016,1,3,11,36,0,1
53,0,0,1,1,3,0,1,14,438.85,63431.93,17,709.01,1,0,0,1,1,2017,1,14,8,4,2,0
54,1,0,1,1,3,1,1,13,33.05,2943.43,24,678.77,0,1,0,1,0,2017,3,25,12,57,35,1
28,1,3,4,1,3,2,2,17,1215.57,18178.62,2,771.68,0,1,0,1,1,2017,1,18,9,4,36,0
